date,museum,_ - _ - artist,_ - _ - artist - artist,designer,title,medium
1939-01-01T00:00:00Z,aic,,,Hendrik Van Keppel,Chair,cotton cording
1928-01-01T00:00:00Z,aic,Le Corbusier (Charles-Édouard Jeanneret),,Le Corbusier (Charles-Édouard Jeanneret),Chaise Longue,chrome
1928-01-01T00:00:00Z,aic,,,Le Corbusier (Charles-Édouard Jeanneret),Chaise Longue,steel
1928-01-01T00:00:00Z,aic,,,Le Corbusier (Charles-Édouard Jeanneret),Chaise Longue,upholstery
1928-01-01T00:00:00Z,aic,,,Le Corbusier (Charles-Édouard Jeanneret),Chaise Longue,leather
1928-01-01T00:00:00Z,aic,,,Le Corbusier (Charles-Édouard Jeanneret),Chaise Longue,paint
1928-01-01T00:00:00Z,aic,,,Le Corbusier (Charles-Édouard Jeanneret),Chaise Longue,metal
1920-01-01T00:00:00Z,aic,Jacques-Émile Ruhlmann,,Jacques-Émile Ruhlmann,Side Chair,macassar ebony
1920-01-01T00:00:00Z,aic,,,Jacques-Émile Ruhlmann,Side Chair,bronze
1920-01-01T00:00:00Z,aic,,,Jacques-Émile Ruhlmann,Side Chair,silk velvet
1920-01-01T00:00:00Z,aic,,,Jacques-Émile Ruhlmann,Side Chair,upholstery
1890-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Rocking Chair,hickory
1890-01-01T00:00:00Z,aic,,,Artist unknown,Rocking Chair,oak
1928-01-01T00:00:00Z,aic,Kem Weber,,Kem Weber,Armchair,paint
1928-01-01T00:00:00Z,aic,,,Kem Weber,Armchair,wood
1928-01-01T00:00:00Z,aic,,,Kem Weber,Armchair,leather upholstery
1770-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Pair of Side Chairs,mahogany
1770-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,tulipwood
1770-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,white pine
1770-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,upholstery
1800-01-01T00:00:00Z,aic,D. E. Cutter,,D. E. Cutter,Pair of Windsor Side Chairs,maple
1800-01-01T00:00:00Z,aic,,,D. E. Cutter,Pair of Windsor Side Chairs,beech
1800-01-01T00:00:00Z,aic,,,D. E. Cutter,Pair of Windsor Side Chairs,oak
1800-01-01T00:00:00Z,aic,,,D. E. Cutter,Pair of Windsor Side Chairs,hickory
1865-01-01T00:00:00Z,aic,Edward Welby Pugin,,Edward Welby Pugin,Side Chair,oak
1865-01-01T00:00:00Z,aic,,,Edward Welby Pugin,Side Chair,ebony
1865-01-01T00:00:00Z,aic,,,Edward Welby Pugin,Side Chair,iron
1796-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,oak
1796-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,cherry
1796-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,pine
1796-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,paint
1796-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,gold leaf
1796-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1850-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Rocking Chair,white pine
1850-01-01T00:00:00Z,aic,,,Artist unknown,Rocking Chair,walnut
1850-01-01T00:00:00Z,aic,,,Artist unknown,Rocking Chair,maple
1755-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Pair of Side Chairs,mahogany
1755-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Side Chairs,upholstery
1790-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Pair of Chairs,mahogany
1790-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Chairs,ash
1790-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Chairs,soft maple
1790-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Chairs,upholstery
1876-01-01T00:00:00Z,aic,Peter Bonnett Wight,,Peter Bonnett Wight,Dining Room chair,oak
1876-01-01T00:00:00Z,aic,,,Peter Bonnett Wight,Dining Room chair,cane
1908-01-01T00:00:00Z,aic,Lars Kinsarvik,,Lars Kinsarvik,Chair,pine
1908-01-01T00:00:00Z,aic,,,Lars Kinsarvik,Chair,pigment
1928-01-01T00:00:00Z,aic,Kem Weber,,Kem Weber,Serving Table,paint
1928-01-01T00:00:00Z,aic,,,Kem Weber,Serving Table,wood
1928-01-01T00:00:00Z,aic,,,Kem Weber,Serving Table,silver leaf
1928-01-01T00:00:00Z,aic,,,Kem Weber,Serving Table,walnut
1991-01-01T00:00:00Z,aic,Clifton Monteith,,Clifton Monteith,"""Lean Back Chair with Halo""",willow
1991-01-01T00:00:00Z,aic,,,Clifton Monteith,"""Lean Back Chair with Halo""",aspen
1770-01-01T00:00:00Z,aic,"Thomas Chippendale, I",,"Thomas Chippendale, I",Armchair,giltwood
1770-01-01T00:00:00Z,aic,,,"Thomas Chippendale, I",Armchair,upholstery
1900-01-01T00:00:00Z,aic,Jacob Keller,,Jacob Keller,Side Chair,walnut
1900-01-01T00:00:00Z,aic,,,Jacob Keller,Side Chair,cane
1815-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Chair,hardwood
1815-01-01T00:00:00Z,aic,,,Artist unknown,Chair,cane
1931-01-01T00:00:00Z,aic,Edwin Lutyens,,Edwin Lutyens,Armchair and stool,walnut
1931-01-01T00:00:00Z,aic,,,Edwin Lutyens,Armchair and stool,leather
1790-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Child's Windsor Side Chair,white pine
1790-01-01T00:00:00Z,aic,,,Artist unknown,Child's Windsor Side Chair,wood
1815-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair (one of two),mahogany
1815-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair (one of two),ebony
1815-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair (one of two),
1815-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair (one of two),upholstery
1900-01-01T00:00:00Z,aic,Frank Lloyd Wright,,Frank Lloyd Wright,Side Chair,oak
1880-01-01T00:00:00Z,aic,August Thonet,,August Thonet,Side Chair,beech
1880-01-01T00:00:00Z,aic,,,August Thonet,Side Chair,cane
1835-01-01T00:00:00Z,aic,Richard Parkin,,Richard Parkin,Chair,wood
1835-01-01T00:00:00Z,aic,,,Richard Parkin,Chair,upholstery
1715-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Pair of Hall Chairs,
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,gold leaf
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,gesso
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,beech
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,lacquer
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,
1715-01-01T00:00:00Z,aic,,,Artist unknown,Pair of Hall Chairs,Chinese softwood
1900-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Corner Chair,mahogany
1844-01-01T00:00:00Z,aic,Jennens and Bettridge,,Jennens and Bettridge,Pair of Chairs,paper mâché
1844-01-01T00:00:00Z,aic,,,Jennens and Bettridge,Pair of Chairs,wood
1844-01-01T00:00:00Z,aic,,,Jennens and Bettridge,Pair of Chairs,gold leaf
1844-01-01T00:00:00Z,aic,,,Jennens and Bettridge,Pair of Chairs,inlaid
1844-01-01T00:00:00Z,aic,,,Jennens and Bettridge,Pair of Chairs,mother of pearl
1844-01-01T00:00:00Z,aic,,,Jennens and Bettridge,Pair of Chairs,upholstery
1936-01-01T00:00:00Z,aic,Marcel Breuer,,Marcel Breuer,Chaise Longue,
1936-01-01T00:00:00Z,aic,,,Marcel Breuer,Chaise Longue,plywood
1936-01-01T00:00:00Z,aic,,,Marcel Breuer,Chaise Longue,laminate
1936-01-01T00:00:00Z,aic,,,Marcel Breuer,Chaise Longue,wood
1805-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,mahogany
1805-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,ash
1805-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,cherry
1805-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,white pine
1805-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1890-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Armchair (one of a set of three),paint
1890-01-01T00:00:00Z,aic,,,Artist unknown,Armchair (one of a set of three),cast iron
1873-01-01T00:00:00Z,aic,"Mount Lebanon Shaker Village (New Lebanon, N.Y.)",,"Mount Lebanon Shaker Village (New Lebanon, N.Y.)",Side Chair,maple
1755-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,mahogany
1755-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,white pine
1755-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,upholstery
1691-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,maple
1691-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,ash
1660-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side Chair,maple
1660-01-01T00:00:00Z,aic,,,Artist unknown,Side Chair,birch
1945-01-01T00:00:00Z,aic,George Nakashima,,George Nakashima,Pair of Chairs,walnut
1944-01-01T00:00:00Z,aic,Samuel A. Marx,,Samuel A. Marx,Side Chair,birch
1944-01-01T00:00:00Z,aic,,,Samuel A. Marx,Side Chair,plastic
1944-01-01T00:00:00Z,aic,,,Samuel A. Marx,Side Chair,veneer
1944-01-01T00:00:00Z,aic,,,Samuel A. Marx,Side Chair,plastic
1870-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Side chair,wood
1730-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Child's Side Chair,walnut
1730-01-01T00:00:00Z,aic,,,Artist unknown,Child's Side Chair,maple
1730-01-01T00:00:00Z,aic,,,Artist unknown,Child's Side Chair,upholstery
1790-01-01T00:00:00Z,aic,Artist unknown,,Artist unknown,Windsor High Chair,maple
1790-01-01T00:00:00Z,aic,,,Artist unknown,Windsor High Chair,white pine
1790-01-01T00:00:00Z,aic,,,Artist unknown,Windsor High Chair,hickory
2012-01-01T00:00:00Z,m+,,PINWU,PINWU,Gù,beech
2012-01-01T00:00:00Z,m+,,,PINWU,Gù,bamboo paper
2011-01-01T00:00:00Z,m+,,PINWU,PINWU,Piao,beech
2011-01-01T00:00:00Z,m+,,,PINWU,Piao,rice paper
2012-01-01T00:00:00Z,m+,,PINWU,PINWU,Tié,xuan paper
2012-01-01T00:00:00Z,m+,,,PINWU,Tié,wood
2012-01-01T00:00:00Z,m+,,,PINWU,Tié,foam
2012-01-01T00:00:00Z,m+,,,PINWU,Tié,silk
1976-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,Chair or a Stand-Like Chair / Chair Miri,Japanese cherry
1976-01-01T00:00:00Z,m+,,Aoshima Shoten,Aoshima Shoten,Chair or a Stand-Like Chair / Chair Miri,stainless steel wire
1974-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Chair Or A Stand-Like Chair / Chair Miri",metal wire
1974-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Chair Or A Stand-Like Chair / Chair Miri",wood
2008-01-01T00:00:00Z,m+,,Michael Young,Michael Young,Chair 4A,aluminum
2008-01-01T00:00:00Z,m+,,EOQ,EOQ,Chair 4A,
1952-01-01T00:00:00Z,m+,,Watanabe Riki,Watanabe Riki,Rope Chair,Japanese oak
1952-01-01T00:00:00Z,m+,,Yokoyama Industry,Yokoyama Industry,Rope Chair,cotton rope
1952-01-01T00:00:00Z,m+,,,Yokoyama Industry,Rope Chair,metal
1988-01-01T00:00:00Z,m+,,Uchida Shigeru,Uchida Shigeru,August Chair,beech plywood
1988-01-01T00:00:00Z,m+,,,Uchida Shigeru,August Chair,lacquer
1954-01-01T00:00:00Z,m+,,Tadaomi Mizunoe,Tadaomi Mizunoe,Book Chair,beech
1954-01-01T00:00:00Z,m+,,"Tendo Co., Ltd.","Tendo Co., Ltd.",Book Chair,teak-veneered plywood
1925-01-01T00:00:00Z,m+,,Pierre Jeanneret,Pierre Jeanneret,Library Chair,teak
1925-01-01T00:00:00Z,m+,,,Pierre Jeanneret,Library Chair,cane
1995-01-01T00:00:00Z,m+,,Uchida Shigeru,Uchida Shigeru,Okazaki Chair,resin plywood
1995-01-01T00:00:00Z,m+,,,Uchida Shigeru,Okazaki Chair,core filling
1935-01-01T00:00:00Z,m+,,Kidokoro Ubunji,Kidokoro Ubunji,Bamboo chair,bamboo
1935-01-01T00:00:00Z,m+,,Tokyo Chikkosha,Tokyo Chikkosha,Bamboo chair,
1946-01-01T00:00:00Z,m+,,Charlotte Perriand,Charlotte Perriand,Low Chair,rattan
1946-01-01T00:00:00Z,m+,,,Charlotte Perriand,Low Chair,wood
1962-01-01T00:00:00Z,m+,,Tarumi Kenzo,Tarumi Kenzo,Legless chair,plywood
1962-01-01T00:00:00Z,m+,,Q Designers,Q Designers,Legless chair,fabric
1962-01-01T00:00:00Z,m+,,"Tendo Co., Ltd.","Tendo Co., Ltd.",Legless chair,
1985-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,Hannan Chair,metal
1985-01-01T00:00:00Z,m+,,Inoue Industries Inc.,Inoue Industries Inc.,Hannan Chair,lacquer
1985-01-01T00:00:00Z,m+,,Viale,Viale,Hannan Chair,cotton
1985-01-01T00:00:00Z,m+,,,Viale,Hannan Chair,textile
1952-01-01T00:00:00Z,m+,,Kowloon Rattan Ware Co.,Kowloon Rattan Ware Co.,Rattan chair,rattan
1952-01-01T00:00:00Z,m+,,,Kowloon Rattan Ware Co.,Rattan chair,PVC
1952-01-01T00:00:00Z,m+,,,Kowloon Rattan Ware Co.,Rattan chair,iron
1952-01-01T00:00:00Z,m+,,,Kowloon Rattan Ware Co.,Rattan chair,rubber
1937-01-01T00:00:00Z,m+,,Kidokoro Ubunji,Kidokoro Ubunji,Bamboo Chair,bamboo
1937-01-01T00:00:00Z,m+,,Mitsukoshi Ltd.,Mitsukoshi Ltd.,Bamboo Chair,brass
1937-01-01T00:00:00Z,m+,,Chikukousha,Chikukousha,Bamboo Chair,
1969-01-01T00:00:00Z,m+,,Minnie Boga,Minnie Boga,Chair,teak
1969-01-01T00:00:00Z,m+,,Taaru,Taaru,Chair,jute
1969-01-01T00:00:00Z,m+,,Kuramata Shiro,Kuramata Shiro,Luminous Chair,plastic
1969-01-01T00:00:00Z,m+,,Ishimaru Co. Ltd.,Ishimaru Co. Ltd.,Luminous Chair,fluorescent lamp
1988-01-01T00:00:00Z,m+,,Tom Dixon,Tom Dixon,S-Chair,steel
1988-01-01T00:00:00Z,m+,,,Tom Dixon,S-Chair,rush
1986-01-01T00:00:00Z,m+,,Uchida Shigeru,Uchida Shigeru,NY Chair II,steel
1986-01-01T00:00:00Z,m+,,,Uchida Shigeru,NY Chair II,melamine coating
1986-01-01T00:00:00Z,m+,,,Uchida Shigeru,NY Chair II,upholstery
1986-01-01T00:00:00Z,m+,,,Uchida Shigeru,NY Chair II,seat
1958-01-01T00:00:00Z,m+,,Pierre Jeanneret,Pierre Jeanneret,Rectangular Feet Chair,teak
1958-01-01T00:00:00Z,m+,,,Pierre Jeanneret,Rectangular Feet Chair,cane
2010-01-01T00:00:00Z,m+,,Xiao Tianyu,Xiao Tianyu,Harmony—Circle Chair,elm
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Circle Chair,cotton
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Circle Chair,wood
1986-01-01T00:00:00Z,m+,,Uchida Shigeru,Uchida Shigeru,NY Chair I,steel
1986-01-01T00:00:00Z,m+,,,Uchida Shigeru,NY Chair I,melamine coating
2010-01-01T00:00:00Z,m+,,Xiao Tianyu,Xiao Tianyu,Harmony—Light Chair,elm
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Light Chair,cotton
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Light Chair,wood
1984-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,Hannan Chair Long,metal
1984-01-01T00:00:00Z,m+,,Inoue Industries Inc.,Inoue Industries Inc.,Hannan Chair Long,lacquer
1984-01-01T00:00:00Z,m+,,Viale,Viale,Hannan Chair Long,cotton
1984-01-01T00:00:00Z,m+,,,Viale,Hannan Chair Long,wool
2006-01-01T00:00:00Z,m+,,Yoshioka Tokujin,Yoshioka Tokujin,Pane Chair,polyester fiber
2011-01-01T00:00:00Z,m+,,Zhang Zhoujie,Zhang Zhoujie,'SQN3-A' chair,stainless steel
2010-01-01T00:00:00Z,m+,,Xiao Tianyu,Xiao Tianyu,Harmony—Master Chair,elm
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Master Chair,cotton
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Master Chair,wood
1990-01-01T00:00:00Z,m+,,Artist unknown,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,metal
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,upholstery
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,cushion
1985-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Long Chair",metal wire
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Long Chair",paper
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Long Chair",textile
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Long Chair",wood
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Long Chair",foam board
1971-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Small Chair",wood
1973-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Small Chair",maple
1973-01-01T00:00:00Z,m+,,Aoshima Shoten,Aoshima Shoten,"Study model, Small Chair",dye
1973-01-01T00:00:00Z,m+,,Viale,Viale,"Study model, Small Chair",cotton
1988-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Café Chair",metal wire
1988-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Café Chair",paper
1988-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Café Chair",textile
1988-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Café Chair",wood
1988-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Café Chair",foam board
1972-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Shaker chair",wood
1953-01-01T00:00:00Z,m+,,Sakakura Junzo,Sakakura Junzo,"Side Chair, No. 3221",stain
1953-01-01T00:00:00Z,m+,,"Tendo Co., Ltd.","Tendo Co., Ltd.","Side Chair, No. 3221",beech
1953-01-01T00:00:00Z,m+,,,"Tendo Co., Ltd.","Side Chair, No. 3221",
1953-01-01T00:00:00Z,m+,,,"Tendo Co., Ltd.","Side Chair, No. 3221",beech veneer
1953-01-01T00:00:00Z,m+,,,"Tendo Co., Ltd.","Side Chair, No. 3221",plywood
1957-01-01T00:00:00Z,m+,,Choh Daisaku,Choh Daisaku,"Low Chair, model 5016",teak-veneered plywood
1957-01-01T00:00:00Z,m+,,"Tendo Co., Ltd.","Tendo Co., Ltd.","Low Chair, model 5016",fabric
1958-01-01T00:00:00Z,m+,,Sakakura Junzo,Sakakura Junzo,"Side Chair, no. 5015",
1958-01-01T00:00:00Z,m+,,,Sakakura Junzo,"Side Chair, no. 5015",beech plywood
1958-01-01T00:00:00Z,m+,,,Sakakura Junzo,"Side Chair, no. 5015",beech veneer
1958-01-01T00:00:00Z,m+,,,Sakakura Junzo,"Side Chair, no. 5015",fabric
1990-01-01T00:00:00Z,m+,,Artist unknown,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,plastic bag
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,upholstery
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,fabric
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,plastic
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,iron
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,plastic
1990-01-01T00:00:00Z,m+,,Artist unknown,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,wood
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,steel
1990-01-01T00:00:00Z,m+,,,Artist unknown,Found chair collected for Michael Wolf's 'Bastard Chair' photography series,rubber
1978-01-01T00:00:00Z,m+,,Alessandro Mendini,Alessandro Mendini,Poltrona di Proust,paint
1978-01-01T00:00:00Z,m+,,,Alessandro Mendini,Poltrona di Proust,wood
1978-01-01T00:00:00Z,m+,,,Alessandro Mendini,Poltrona di Proust,upholstery
1982-01-01T00:00:00Z,m+,,Umeda Masanori,Umeda Masanori,"Prototype, Animal chair",metal
1982-01-01T00:00:00Z,m+,,Arte Japan Ltd.,Arte Japan Ltd.,"Prototype, Animal chair",polyurethane foam
1954-01-01T00:00:00Z,m+,,Kowloon Rattan Ware Co.,Kowloon Rattan Ware Co.,Flying saucer chair,rattan
1954-01-01T00:00:00Z,m+,,,Kowloon Rattan Ware Co.,Flying saucer chair,plastic
1954-01-01T00:00:00Z,m+,,,Kowloon Rattan Ware Co.,Flying saucer chair,iron
1950-01-01T00:00:00Z,m+,,Isamu Noguchi,Isamu Noguchi,Bamboo Basket Chair,shioji wood
1950-01-01T00:00:00Z,m+,,Isamu Kenmochi,Isamu Kenmochi,Bamboo Basket Chair,bamboo
1950-01-01T00:00:00Z,m+,,Kenmochi Design Associates,Kenmochi Design Associates,Bamboo Basket Chair,iron
1950-01-01T00:00:00Z,m+,,Kondo Shosaku,Kondo Shosaku,Bamboo Basket Chair,
1950-01-01T00:00:00Z,m+,,Yamakawa Rattan (now YMK Nagaoka),Yamakawa Rattan (now YMK Nagaoka),Bamboo Basket Chair,
1972-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, klismos chair",wood
1972-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, klismos chair",string
1972-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, klismos chair",paper
1972-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, klismos chair",textile
1972-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, klismos chair",foam board
1985-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Side Chair",metal wire
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Side Chair",paper
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Side Chair",textile
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Side Chair",wood
1985-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Side Chair",foam board
1983-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Hannan Chair",metal
1983-01-01T00:00:00Z,m+,,,Ohashi Teruaki,"Study model, Hannan Chair",fabric
1953-01-01T00:00:00Z,m+,,Pierre Jeanneret,Pierre Jeanneret,"Easy Chair, Chandigarh, India",teak
1953-01-01T00:00:00Z,m+,,,Pierre Jeanneret,"Easy Chair, Chandigarh, India",cane
1972-01-01T00:00:00Z,m+,,Ohashi Teruaki,Ohashi Teruaki,"Study model, Shaker rocking chair",wood
1957-01-01T00:00:00Z,m+,,Choh Daisaku,Choh Daisaku,"Prototype, Low Chair, model 5016",teak-veneered plywood
1957-01-01T00:00:00Z,m+,,"Tendo Co., Ltd.","Tendo Co., Ltd.","Prototype, Low Chair, model 5016",fabric
2001-01-01T00:00:00Z,m+,,Satyendra Pakhalé,Satyendra Pakhalé,RCCC/Roll Carbon Ceramic Chair,ceramic
2001-01-01T00:00:00Z,m+,,,Satyendra Pakhalé,RCCC/Roll Carbon Ceramic Chair,carbon fiber
2006-01-01T00:00:00Z,m+,,Yoshioka Tokujin,Yoshioka Tokujin,Pane Chair process version,polyester fiber
2006-01-01T00:00:00Z,m+,,,Yoshioka Tokujin,Pane Chair process version,paper
2010-01-01T00:00:00Z,m+,,Xiao Tianyu,Xiao Tianyu,Harmony—Little Circle Chair,elm
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Little Circle Chair,cotton
2010-01-01T00:00:00Z,m+,,,Xiao Tianyu,Harmony—Little Circle Chair,wood
1967-01-01T00:00:00Z,m+,,Kuramata Shiro,Kuramata Shiro,"Prototype, Chair for SUPPER CLUB cazador",wood
1967-01-01T00:00:00Z,m+,,,Kuramata Shiro,"Prototype, Chair for SUPPER CLUB cazador",plywood
1967-01-01T00:00:00Z,m+,,,Kuramata Shiro,"Prototype, Chair for SUPPER CLUB cazador",rattan
1967-01-01T00:00:00Z,m+,,,Kuramata Shiro,"Prototype, Chair for SUPPER CLUB cazador",paint
1967-01-01T00:00:00Z,m+,,,Kuramata Shiro,"Prototype, Chair for SUPPER CLUB cazador",vinyl fabric
1955-01-01T00:00:00Z,m+,,Tange Kenzo,Tange Kenzo,Lounge Chair for Sumi Memorial Hall,
1955-01-01T00:00:00Z,m+,,,Tange Kenzo,Lounge Chair for Sumi Memorial Hall,birch plywood
1955-01-01T00:00:00Z,m+,,"Tendo Co., Ltd.","Tendo Co., Ltd.",Lounge Chair for Sumi Memorial Hall,fabric
1960-01-01T00:00:00Z,m+,,"Star Industrial Co., Ltd.","Star Industrial Co., Ltd.","Red A chair, no. 354",polypropylene
1960-01-01T00:00:00Z,m+,,,"Star Industrial Co., Ltd.","Red A chair, no. 354",chrome
1960-01-01T00:00:00Z,m+,,,"Star Industrial Co., Ltd.","Red A chair, no. 354",aluminum
1960-01-01T00:00:00Z,m+,,,"Star Industrial Co., Ltd.","Red A chair, no. 354",legs
1981-01-01T00:00:00Z,m+,,Ron Arad,Ron Arad,Rover Chair (3.5 litre one-seater),synthetic leather
1981-01-01T00:00:00Z,m+,,,Ron Arad,Rover Chair (3.5 litre one-seater),metal
1981-01-01T00:00:00Z,m+,,,Ron Arad,Rover Chair (3.5 litre one-seater),foam
1981-01-01T00:00:00Z,m+,,,Ron Arad,Rover Chair (3.5 litre one-seater),plastic
1981-01-01T00:00:00Z,m+,,,Ron Arad,Rover Chair (3.5 litre one-seater),lacquer
1981-01-01T00:00:00Z,m+,,,Ron Arad,Rover Chair (3.5 litre one-seater),steel
2005-01-01T00:00:00Z,m+,,Front,Front,Materialised Sketch of a Round Back Chair,selective laser–sintered 3d-printed nylon
2005-01-01T00:00:00Z,m+,,Sofia Lagerkvist,Sofia Lagerkvist,Materialised Sketch of a Round Back Chair,acrylic paint
2005-01-01T00:00:00Z,m+,,Charlotte von der Lancken,Charlotte von der Lancken,Materialised Sketch of a Round Back Chair,
2005-01-01T00:00:00Z,m+,,Anna Lindgren,Anna Lindgren,Materialised Sketch of a Round Back Chair,
